"REC" "FRE" "MON" "CC_CARD" "AVRG" "PC_CALC20" "PSWEATERS" "PKNIT_TOPS" "PKNIT_DRES" "PBLOUSES" "PJACKETS" "PCAR_PNTS" "PCAS_PNTS" "PSHIRTS" "PDRESSES" "PSUITS" "POUTERWEAR" "PJEWELRY" "PFASHION" "PLEGWEAR" "PCOLLSPND" "AMSPEND" "PSSPEND" "CCSPEND" "AXSPEND" "OMONSPEND" "PREVPD" "GMP" "PROMOS" "DAYS" "FREDAYS" "MARKDOWN" "CLASSES" "COUPONS" "STYLES" "STORES" "STORELOY" "VALPHON" "WEB" "MAILED" "RESPONDED" "RESPONSERATE" "LTFREDAY" "CLUSTYPE" "PERCRET" "RESP" "hi_trans" "amount23" "amount456"
19 13 766.23 1 58.94 11 0.28 0 0.01 0.03 0.29 0.16 0 0 0.03 0 0 0.02 0 0 0 65 21.75 644.5 34.98 29 0 0.59 25 536 41.23 0.18 13 2 22 5 3938 "Y" 0 10 5 50 21.44 1 0.18 0 2.96733279903229 -29 263.98
355 1 76 0 76 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0.65 8 355 355 0 1 0 1 1 322 "N" 0 4 0 0 355 10 0 0 4.60517018598809 0 0
74 6 1115.93 1 185.98 11 0.34 0.05 0.04 0.16 0.08 0.05 0.05 0.04 0.07 0 0 0 0.06 0 0 0 0 1115.93 0 0 239 0.59 23 701 116.83 0.18 13 3 34 2 105 "Y" 0 10 3 30 36.89 1 0.02 0 2.85876641848083 20.99 0
36 11 424.29 1 38.57 11 0.39 0.02 0.17 0.1 0 0.003276 0.003295 0.004933 0.04 0 0 0.04 0.02 0.01 0 0 0 363.82 60.47 0 0 0.29 24 627 57 0.31 15 2 26 4 4584 "Y" 0 10 5 50 17.41 11 0.19 0 3.00022217882684 40.17 113.75
362 1 191.95 1 191.95 11 0.17 0 0 0 0 0 0 0 0 0 0 0 0.61 0.2 0 0 0 191.95 0 0 0 0.66 17 362 362 0.07 3 0 6 1 4510 "Y" 0 4 0 0 181 4 0 0 3.81242364020539 0 0
70 12 2330.05 1 194.17 16 0.22 0.01 0.04 0.04 0.05 0.05 0.06 0.07 0.09 0.04 0 0.008057 0.008531 0 0.03 0 1784.53 545.52 0 0 695.25 0.59 22 653 54.41 0.2 20 1 75 3 242 "Y" 0 11 6 54.55 10.53 1 0.35 1 2.11142458753289 34.98 736.83
83 5 78.98 0 15.79 11 0 0 0.06 0.35 0 0 0 0 0 0 0 0 0 0.09 0 0 0 78.98 0 0 0 0.47 6 684 136.8 0.32 5 0 8 1 176 "N" 0 3 1 33.33 68.4 50 0.93 0 2.63404478779171 12 41.98
26 7 1233.9 1 176.27 11 0 0 0.14 0.17 0.38 0.14 0.03 0.07 0.04 0 0 0 0 0 0.33 0 72.99 1160.91 0 20 0 0.59 8 207 29.57 0.17 9 2 28 6 4668 "Y" 0 2 1 50 7.39 8 0 1 3.52959059643055 430.91 229
23 7 252.44 0 36.06 16 0 0 0 0.13 0.32 0 0.11 0 0.32 0 0 0 0 0 0 0 194.46 57.98 0 34.5 29.99 0.39 4 603 86.14 0.2 8 0 9 3 4546 "N" 0 1 1 100 35.47 32 0.11 0 3.1904763503465 39 148.95
133 3 538.08 1 179.36 11 0 0 0.16 0.3 0 0.08 0 0.34 0 0 0 0 0 0.009391 0.08 0 238.46 299.62 0 0 0 0.68 13 212 70.66 0.06 5 1 15 2 2956 "Y" 0 5 1 20 10.6 11 0.1 0 3.23198946401358 0 377
80 3 92.46 0 30.82 11 0.35 0 0 0.37 0 0 0.27 0 0 0 0 0 0 0 0 0 0 92.46 0 0 0 0.27 3 379 126.33 0.28 5 0 5 1 4551 "Y" 0 1 1 100 75.8 6 0 0 3.52518336144315 38.48 0
126 2 223.49 1 111.74 11 0.24 0.08 0 0 0 0 0.16 0 0.2 0 0 0 0.14 0 0 0 0 223.49 0 0 0 0.62 4 130 65 0.15 6 0 9 2 52 "Y" 0 1 0 0 65 6 0.18 0 2.7459880404426 0 223.49
75 2 135.99 0 67.99 11 0 0.14 0 0 0 0 0 0 0.85 0 0 0 0 0 0 0 0 135.99 0 0 0 0.61 1 80 40 0.15 2 0 4 2 850 "Y" 0 0 0 0 40 29 0 0 4.31628739295979 135.99 0
2 2 182.72 0 91.36 16 0 0 0 0 0.54 0.32 0 0 0 0 0 0 0 0.13 0.32 0 158 24.72 0 158 0 0.67 2 446 223 0.05 3 0 3 2 2766 "Y" 1 1 0 0 44.6 10 0 1 3.95182047530221 0 24.72
75 12 1101.79 1 91.81 11 0.01 0 0 0.03 0.12 0.11 0.03 0.09 0.07 0.34 0 0.004742 0.06 0.01 0.12 0 20.66 1081.13 0 0 0 0.41 20 629 52.41 0.24 15 4 31 4 179 "Y" 0 9 3 33.33 13.97 17 0.08 0 2.92584614608982 212.94 250.98
293 1 189.93 0 189.93 11 0.12 0 0.12 0.11 0.18 0 0.11 0.11 0.14 0 0 0 0 0.07 0 0 0 189.93 0 0 0 0.29 12 293 293 0.32 8 0 11 1 987 "Y" 0 4 0 0 293 38 0 0 2.57794151575519 0 0
36 2 173.43 0 86.71 11 0.12 0 0 0.26 0 0.47 0 0 0.13 0 0 0 0 0 0 0 0 173.43 0 0 0 0.26 1 76 38 0.35 4 0 7 1 4689 "Y" 0 0 0 0 38 38 0 0 3.50074101199842 173.43 0
53 3 144.36 0 48.12 11 0.27 0 0.37 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 144.36 0 0 0 0.57 3 422 140.66 0.16 3 0 5 1 4520 "Y" 0 0 0 0 84.4 10 0 0 3.5234150143864 50.38 93.98
49 5 467.94 1 93.58 11 0.08 0 0 0.11 0.22 0.06 0 0.06 0 0.1 0 0 0.02 0 0.3 0 0 467.94 0 0 106.2 0.55 21 694 138.8 0.26 10 0 13 3 102 "Y" 0 7 1 14.29 99.14 8 0.45 0 2.92262380173335 71.99 0
20 3 997.8 1 332.6 16 0.27 0.03 0.04 0 0.03 0 0.1 0.06 0.09 0 0 0.05 0.27 0.01 0 0 620.55 377.25 0 851.85 0 0.61 20 293 97.66 0.21 11 1 31 2 3004 "Y" 0 10 1 10 24.41 6 0 0 2.9274534328007 46.8 0
18 4 314 0 78.5 16 0.29 0.06 0 0.29 0 0.17 0.1 0 0 0 0 0 0.02 0 0 0 296.01 17.99 0 31.99 0 0.45 17 440 110 0.32 7 0 18 3 2836 "Y" 0 10 2 20 48.88 16 0.04 0 3.09738592728049 246.53 0
12 37 2164.51 1 58.5 16 0.28 0.05 0.07 0.09 0.13 0.04 0.08 0.1 0.01 0 0 0.01 0.003875 0.01 0.04 0 2120.09 14.44 29.98 272.49 262.24 0.51 24 566 15.29 0.26 24 8 94 5 2760 "Y" 0 10 10 100 4.1 18 0.07 1 2.6475922320651 215.42 211.47
280 1 232.2 1 232.2 11 0.37 0 0.07 0.18 0.25 0 0.11 0 0 0 0 0 0 0 0 0 0 232.2 0 0 0 0.43 8 599 599 0.28 5 0 6 1 53 "Y" 0 3 0 0 199.66 1 0 0 3.24804620216798 0 0
3 1 391.5 0 391.5 11 0 0 0.82 0 0 0 0 0 0 0 0 0.12 0.04 0 0 0 0 391.5 0 391.5 0 0.67 9 497 497 0.1 6 1 15 1 4675 "Y" 0 8 0 0 248.5 14 0 0 4.2480665787578 0 0
5 12 769.41 1 64.11 16 0.18 0.12 0.02 0.11 0.21 0.1 0.13 0.04 0.03 0 0 0 0.01 0 0.05 0 757.42 11.99 0 82.98 64.49 0.46 17 698 58.16 0.23 16 2 32 3 5083 "Y" 0 9 4 44.44 19.94 20 0 0 2.67965072658051 337.51 44.98
261 1 69.98 0 69.98 11 0 0 0 0 0.6 0.39 0 0 0 0 0 0 0 0 0 0 0 69.98 0 0 0 0.17 0 261 261 0.3 2 0 2 1 684 "N" 0 0 0 0 261 16 0 0 3.95124371858143 0 0
191 4 547.49 0 136.87 11 0.05 0 0.49 0.21 0 0 0.07 0.08 0 0 0 0 0 0.07 0 0 0 547.49 0 0 0 0.65 16 581 145.25 0.07 8 0 19 1 218 "Y" 0 4 0 0 41.5 18 0 0 3.4445761049641 0 0
14 2 159.97 0 79.98 11 0 0 0 0 0.3 0 0 0 0.39 0 0 0 0 0 0.52 0 0 159.97 0 119.98 0 0.56 8 481 240.5 0.2 3 0 4 1 4513 "Y" 0 7 0 0 96.2 24 0.43 0 3.95584848496818 0 39.99
259 4 103.97 0 25.99 11 0.85 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 103.97 0 0 15 0.52 9 581 145.25 0.27 2 0 5 1 850 "Y" 0 2 0 0 96.83 17 0 0 4.32148013480585 0 0
6 11 647.12 1 58.82 16 0.65 0.03 0 0 0.14 0.05 0 0 0.1 0 0 0 0 0 0 0 260.93 286.23 99.96 32 103 0.33 16 601 54.63 0.32 7 2 28 4 2957 "Y" 0 8 2 25 21.46 5 0 0 3.8458832029236 137.73 68
253 1 72.49 0 72.49 11 0 0 0.53 0.28 0 0 0 0 0 0 0 0 0.17 0 0 0 0 72.49 0 0 0 0.55 0 253 253 0.22 3 0 3 1 52 "N" 0 0 0 0 42.16 10 0 0 3.69635146895264 0 0
268 1 79 0 79 11 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 79 0 0 0 0.71 3 555 555 0 1 0 1 1 222 "Y" 0 3 0 0 277.5 5 0 0 5.29831736654804 0 0
32 9 657.98 1 73.1 11 0.23 0.01 0.02 0.11 0.32 0 0 0.12 0 0 0 0 0.03 0.11 0 0 298.17 359.81 0 0 127.48 0.57 19 688 76.44 0.22 11 3 24 5 487 "Y" 0 10 5 50 20.84 20 0 0 3.03831272108911 407.76 97.74
75 2 100.93 0 50.46 16 0.13 0.29 0 0 0 0 0.56 0 0 0 0 0 0 0 0 0 65.95 34.98 0 0 0 0.39 2 92 46 0.41 3 0 7 2 2724 "Y" 0 0 0 0 30.66 18 0 0 3.75161948393512 79.94 20.99
116 3 153.96 0 51.32 11 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 49 104.96 0 0 0 0.58 5 648 216 0.1 4 0 8 2 476 "N" 0 0 0 0 108 1 0.18 0 4.06645935873256 0 104.96
12 2 129.99 0 64.99 11 0.83 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0 0 129.99 0 87 0 0.64 1 613 306.5 0.06 3 0 6 1 4202 "Y" 0 2 0 0 153.25 3 0 0 4.27485893148035 0 0
183 1 119.97 0 119.97 16 0.62 8.3e-05 0 0 0 0 0.12 0.24 0 0 0 0 0 0 0 0 119.96 0.01 0 0 0 0.47 5 183 183 0.14 4 0 5 2 2621 "N" 0 2 0 0 91.5 16 0 0 3.84737781193461 0 0
96 8 541.55 0 67.69 11 0.27 0.04 0 0 0 0.09 0.09 0.09 0.13 0 0 0.06 0.09 0 0.09 0 235.66 305.89 0 0 0 0.6 20 460 57.5 0.2 9 0 18 2 253 "Y" 0 10 2 20 32.85 10 0.09 1 2.69124308278583 0 82.4
26 2 120 0 60 11 0 0.56 0 0 0 0 0 0 0 0 0 0.02 0.4 0 0 0 58 62 0 62 0 0.47 3 145 72.5 0.41 3 0 5 2 7 "Y" 0 0 0 0 72.5 3 0 0 3.8885496492425 0 58
73 5 257.09 0 51.41 11 0 0 0 0.26 0.25 0.17 0 0 0 0 0 0 0.19 0 0 0 7.5 249.59 0 0 0 0.59 1 269 53.8 0.19 6 0 11 2 4665 "Y" 0 0 0 0 44.83 32 0.34 0 3.11039934853212 201.6 0
321 1 99.99 0 99.99 11 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 99.99 0 0 99.99 0.4 4 321 321 0 1 0 1 1 195 "N" 0 2 0 0 321 12 0 0 4.60517018598809 0 0
308 1 13.25 0 13.25 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 13.25 0 0 0 0.66 27 623 623 0.26 1 0 1 1 501 "Y" 0 9 0 0 89 42 0 1 4.60517018598809 0 0
255 1 94.47 0 94.47 11 0.14 0 0 0 0.59 0.25 0 0 0 0 0 0 0 0 0 0 0 94.47 0 0 0 0.3 15 630 630 0.3 3 0 3 1 242 "N" 0 7 0 0 78.75 10 0 1 3.78487121976766 0 0
106 1 78 0 78 11 0 0 0 0.37 0 0 0.62 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0.64 6 106 106 0.11 2 0 2 1 49 "Y" 1 2 0 0 26.5 12 0 1 3.97556102623213 0 78
28 14 1253.6 1 89.54 11 0.11 0.02 0.03 0.06 0.03 0.1 0.05 0 0.01 0.05 0.06 0.02 0.05 0.02 0 0 0 1253.6 0 0 337.99 0.56 15 678 48.42 0.23 22 2 59 4 304 "Y" 0 8 2 25 23.37 10 0.47 0 1.53901544813755 0 354.36
96 2 148.94 0 74.47 11 0.55 0 0 0 0 0 0 0.08 0 0 0.36 0 0 0 0 0 0 148.94 0 0 0 0.18 4 224 112 0.3 4 0 6 1 684 "N" 0 2 1 50 112 4 0 0 3.80243132879805 0 49.98
76 1 230.47 0 230.47 11 0 0 0 0 0.45 0.25 0.21 0.07 0 0 0 0 0 0 0.25 0 0 230.47 0 0 0 0.53 1 76 76 0.18 4 0 5 1 116 "Y" 0 0 0 0 76 11 0 0 3.66227877231676 230.47 0
5 12 894.35 1 74.52 11 0.15 0.03 0 0.11 0 0.07 0.12 0.12 0.04 0.12 0.04 0 0.01 0 0 0 0 894.35 0 110 0 0.56 19 663 55.25 0.1 14 4 27 2 4113 "Y" 0 9 5 55.56 26.52 1 0.16 1 2.2523438765573 17.49 576.89
3 10 1098 1 109.8 11 0.25 0 0.06 0.07 0.18 0.07 0 0.05 0.03 0 0 0.02 0.01 0.008721 0.03 0 0 860.34 237.66 130.98 29.01 0.61 17 581 58.1 0.14 18 0 41 4 52 "Y" 0 10 4 40 21.51 3 0.25 0 2.51769647261099 220.98 0
13 2 370.97 1 185.48 11 0 0 0 0.06 0.57 0.23 0.12 0 0 0 0 0 0 0 0 0 0 251 119.97 251 0 0.63 14 495 247.5 0.07 6 1 7 2 4602 "Y" 0 8 1 12.5 70.71 5 0 0 3.70130197411249 0 119.97
31 4 1007.35 1 251.83 11 0.48 0 0.05 0.07 0.08 0 0.1 0.02 0.12 0 0 0 0.04 0 0.08 0 406.72 600.63 0 0 296.94 0.56 23 446 111.5 0.16 11 2 34 2 2594 "Y" 0 10 2 20 27.87 10 0 0 3.34920208654377 310.93 169.48
131 3 246.98 0 82.32 16 0 0.1 0.31 0.1 0.28 0 0.19 0 0 0 0 0 0 0 0 0 221.98 25 0 0 0 0.63 16 565 188.33 0.02 5 0 7 2 2746 "Y" 0 9 2 22.22 141.25 23 0 0 3.17722014959937 0 25
293 1 85.75 0 85.75 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85.75 0 0 0 0.43 4 293 293 0.41 1 0 3 1 4551 "Y" 0 2 0 0 293 1 0 0 4.60517018598809 0 0
258 3 263.4 0 87.8 11 0 0 0 0 0.13 0 0.27 0 0.15 0 0 0.11 0.14 0 0.3 0 0 270.4 0 0 0 0.64 14 694 231.33 0.11 8 0 8 3 4598 "Y" 0 7 1 14.29 69.4 1 0.21 0 3.21205259952008 0 0
163 2 343.28 1 171.64 11 0 0 0 0.11 0 0.35 0 0 0 0.26 0 0 0 0 0.11 0 0 343.28 0 0 0 0.6 5 178 89 0.08 3 0 6 1 696 "Y" 0 2 0 0 89 20 0.36 0 3.09557760852371 0 343.28
125 4 371.43 1 92.85 16 0.39 0 0 0 0.06 0.13 0.09 0 0 0 0 0 0.09 0.07 0 0 297.47 73.96 0 0 0 0.6 22 557 139.25 0.15 8 0 16 3 1603 "Y" 1 9 1 11.11 22.28 8 0.36 0 3.0478502278161 0 54.96
15 5 76.99 0 15.39 11 0.39 0.24 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 76.99 0 14.01 0 0.55 13 614 122.8 0.23 4 0 6 2 4522 "Y" 0 7 2 28.57 30.7 35 0.1 0 3.3603753871419 13.99 29
144 8 573.96 0 71.74 11 0.43 0.007862 0 0 0.15 0.06 0.1 0.09 0 0 0 0.01 0 0.01 0.24 0 0 573.96 0 0 144 0.6 22 663 82.87 0.18 12 0 22 1 595 "Y" 0 10 4 40 27.62 6 0.1 0 3.41081762503915 0 49.98
99 3 79.98 0 26.66 11 0.5 0 0 0.12 0 0 0 0 0 0 0 0 0 0.37 0 0 0 79.98 0 0 0 0.43 5 212 70.66 0.06 3 0 7 1 424 "Y" 0 1 0 0 30.28 24 0 0 3.70426055615224 0 54.99
100 5 456.96 0 91.39 16 0 0.14 0 0.08 0.45 0.2 0 0.1 0 0 0 0 0 0 0.34 0 411.97 19 25.99 0 0 0.63 5 352 70.4 0.08 7 0 12 3 2962 "Y" 0 2 0 0 50.28 1 0 0 3.71454720086251 0 332.97
4 18 2342.26 1 130.12 16 0.26 0.0064 0.05 0.1 0.05 0.31 0.06 0.02 0.02 0 0 0.003377 0.07 0 0.1 0 1542.62 729.18 70.46 386.99 196 0.58 18 427 23.72 0.18 18 4 76 4 2945 "Y" 0 7 5 71.43 9.28 10 0 0 3.03831272108911 571.4 444.92
75 2 72.4 0 36.2 11 0.67 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0 72.4 0 0 0 0.7 8 453 226.5 0 2 0 2 2 583 "Y" 0 4 0 0 90.6 1 0 0 4.02980604108453 23.4 0
73 4 192.96 0 48.24 11 0 0 0 0 0 0 0 0 0.79 0 0 0 0 0 0 0 0 192.96 0 0 149.97 0.11 17 352 88 0.24 3 0 6 5 99 "N" 0 6 1 16.67 58.66 40 0.25 0 4.14424522067556 27.99 0
5 8 577.48 1 72.18 11 0 0 0 0.15 0.09 0.05 0 0.07 0 0.55 0 0.01 0.02 0 0 0 11.99 565.49 0 66.8 0 0.36 20 699 87.37 0.33 9 1 17 3 99 "Y" 0 10 3 30 41.11 28 0.02 0 3.55934008275895 180.71 99.99
49 14 1416.05 1 101.14 11 0.22 0.02 0.15 0.07 0.11 0.1 0.07 0.07 0.04 0 0 0.008578 0.01 0.00407 0 0 20.99 715.83 679.23 0 247.9 0.47 31 662 47.28 0.2 19 5 59 9 180 "Y" 0 10 5 50 14.71 10 0.08 0 2.48823443988067 312.86 395.35
23 14 1373.19 1 98.08 11 0.12 0.02 0.15 0.11 0.03 0.02 0.04 0.19 0.08 0.04 0.01 0 0.02 0 0 27.81 117.98 1227.4 0 137.5 0 0 23 657 46.92 0.41 20 2 97 6 898 "Y" 0 9 3 33.33 13.4 6 0.1 0 2.3887627892351 0 104.5
32 7 853.87 1 121.98 16 0.3 0 0 0.09 0.23 0.06 0 0.18 0 0.08 0.01 0 0 0.01 0 0 828.88 24.99 0 0 0 0.54 20 657 93.85 0.2 13 1 26 5 2681 "Y" 0 10 4 40 38.64 1 0 0 3.00121720378456 571.9 97.99
153 2 144.98 0 72.49 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144.98 0 0 0 0.62 15 439 219.5 0.22 2 0 6 1 4585 "Y" 0 6 1 16.67 109.75 20 0 0 4.60517018598809 0 49.98
110 5 355.47 0 71.09 16 0 0 0 0.15 0 0 0.09 0.08 0.22 0 0.39 0 0.05 0 0 0 321.47 34 0 0 0 0.55 12 293 58.6 0.31 7 0 9 3 1629 "N" 0 4 0 0 29.3 16 0 0 3.20639830335709 0 160.98
102 7 846.11 1 120.87 11 0.27 0.03 0 0.05 0 0.03 0 0 0 0.5 0.05 0 0.008864 0.01 0 21.97 176.29 647.85 0 0 58.95 0.46 21 509 72.71 0.17 11 1 20 6 2747 "Y" 0 10 3 30 13.05 23 0 1 3.53689309711605 0 481.91
9 13 1947.7 1 149.82 16 0.13 0.05 0.07 0.06 0.01 0 0.11 0.15 0.22 0 0 0.01 0.07 0 0 0 1849.46 98.24 0 0 0 0.49 19 359 27.61 0.25 17 4 84 5 1623 "Y" 1 5 3 60 10.55 16 0.07 1 2.52812576890798 336.52 1000.23
54 11 1217.95 1 110.72 19 0.16 0.07 0.01 0.12 0.19 0.11 0.1 0.08 0.02 0 0 0 0.06 0 0 7.5 138.97 43.5 1027.98 0 0 0.4 14 503 45.72 0.27 18 1 69 5 829 "Y" 0 3 1 33.33 15.71 12 0.006158 0 2.55800220485855 240.75 414.14
334 1 377.97 0 377.97 11 0.25 0 0.19 0.1 0.26 0 0 0.12 0 0 0 0 0.05 0 0.39 0 0 377.97 0 0 0 0.65 11 612 612 0 6 0 8 1 305 "Y" 0 2 0 0 122.4 11 0 0 3.57094015624925 0 0
6 14 918.74 1 65.62 16 0.19 0.09 0.08 0.07 0.06 0 0.13 0 0.17 0 0.09 0.005355 0.04 0.008611 0 0 692.99 225.75 0 193.97 0 0.35 14 351 25.07 0.38 19 6 49 4 1634 "Y" 0 5 4 80 7.8 16 0.01 1 2.52091708731103 87.32 396.29
319 1 98 0 98 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 0 0 98 0.7 7 319 319 0 1 0 2 1 262 "N" 0 3 0 0 319 4 0 0 4.60517018598809 0 0
243 1 81.48 0 81.48 18 0 0 0 0 0 0 0 0 0.8 0 0 0.11 0 0.07 0 70.48 0 11 0 0 0 0 1 581 581 0.39 4 0 5 2 3917 "N" 0 0 0 0 193.66 50 0 0 4.21168305463933 0 0
28 4 572.76 1 143.19 11 0.02 0.07 0 0.21 0.14 0 0.09 0.08 0.09 0 0.12 0 0.14 0 0.08 0 0 572.76 0 127 0 0.5 11 503 125.75 0.27 12 1 19 1 4738 "Y" 0 4 0 0 41.91 1 0 0 2.66374994220563 0 377.29
100 5 790.81 1 158.16 11 0.17 0.11 0 0.05 0 0 0.19 0.03 0 0 0.33 0.01 0.03 0 0 0 0 790.81 0 0 0 0.68 24 521 104.2 0.05 10 1 22 3 4581 "Y" 0 8 2 25 74.42 4 0.03 0 2.99922616280825 0 343.81
297 2 281.46 0 140.73 16 0.53 0.07 0 0 0.28 0 0 0.1 0 0 0 0 0 0 0 0 159.96 121.5 0 0 0 0.57 14 666 333 0.08 4 0 8 2 3005 "Y" 0 6 0 0 10.91 1 0 1 3.65532267058509 0 0
204 2 239.48 0 119.74 16 0.12 0 0 0 0 0 0 0 0 0.29 0.58 0 0 0 0 0 209.49 29.99 0 0 0 0.47 1 293 146.5 0.41 3 0 3 2 2681 "Y" 0 0 0 0 58.6 17 0 0 3.78509831185448 0 0
59 6 437.34 1 72.89 11 0.19 0 0 0.09 0 0 0.04 0.04 0.03 0.4 0 0 0.06 0.03 0 0 0 437.34 0 0 0 0.5 22 526 87.66 0.32 10 0 14 2 453 "Y" 0 10 3 30 21.91 1 0.09 1 3.10368941505908 84.87 68.99
293 2 149.23 1 74.61 11 0.14 0 0 0 0 0.69 0 0 0 0 0 0.09 0.07 0 0.32 0 55.41 93.82 0 0 109.99 0.59 14 680 340 0.21 6 0 6 3 4741 "Y" 0 7 1 14.29 68 15 0 0 4.12535861575127 0 0
172 2 350.89 1 175.44 16 0.9 0 0 0 0 0 0.05 0 0 0 0 0 0.04 0 0 0 172.47 178.42 0 0 122.96 0.39 18 698 349 0.22 4 2 12 2 2869 "Y" 0 7 2 28.57 31.72 36 0 0 4.40439948552561 0 227.93
10 2 284.99 0 142.49 16 0 0 0 0.1 0.34 0.23 0 0 0 0.31 0 0 0 0 0 0 195 89.99 0 195 0 0.56 2 678 339 0.14 4 0 4 2 1615 "Y" 0 2 0 0 226 11 0 0 3.3506055955461 0 89.99
117 5 248.21 0 49.64 11 0.16 0.08 0 0 0.22 0 0 0.15 0 0 0 0.01 0 0.05 0 0 0 248.21 0 0 0 0.56 16 629 125.8 0.07 8 0 11 2 304 "Y" 0 6 0 0 104.83 16 0.4 0 2.45272775142377 0 63.99
280 3 329.5 0 109.83 11 0.32 0 0 0 0 0 0.25 0.16 0 0 0 0.06 0.17 0.02 0 6 0 323.5 0 0 196 0.38 24 554 184.66 0.5 10 0 18 4 7 "Y" 0 10 2 20 23.08 16 0 0 3.12895111734021 0 0
14 13 452.02 1 34.77 11 0.11 0.07 0.23 0.09 0 0.14 0.03 0.04 0 0 0 0 0.09 0 0 34 103.98 314.04 0 4.99 0 0.52 25 701 53.92 0.21 15 1 24 4 4561 "Y" 0 10 4 40 23.36 41 0.38 0 2.47905623610982 43.39 24
3 25 1885.1 1 75.4 11 0.19 0.04 0.03 0.08 0.03 0.01 0.15 0.11 0.02 0 0 0.02 0.03 0 0 0 549.77 1229.41 105.92 408.92 0 0.55 25 694 27.76 0.2 17 7 82 8 893 "Y" 1 10 4 40 7.01 16 0.29 1 2.22678337957776 317.52 238.22
141 3 756.95 0 252.31 11 0 0 0 0.07 0 0.12 0 0 0 0.79 0 0 0 0 0 0 0 756.95 0 0 54 0.58 20 701 233.66 0.21 4 1 8 1 43 "Y" 1 8 3 37.5 53.92 18 0 1 4.19041203096833 0 337.98
344 1 120.75 0 120.75 11 0 0 0.42 0.21 0 0.36 0 0 0 0 0 0 0 0 0 0 0 120.75 0 0 0 0.57 27 663 663 0.25 3 0 4 1 4126 "Y" 0 8 0 0 132.6 25 0 0 3.5757107560083 0 0
107 1 71.49 0 71.49 11 0 0.52 0 0 0 0 0.47 0 0 0 0 0 0 0 0 0 0 71.49 0 0 0 0.57 3 107 107 0.21 2 0 5 1 4538 "Y" 0 0 0 0 35.66 16 0 0 3.91422058897163 0 71.49
20 6 791.33 1 131.88 16 0.28 0.08 0.01 0.03 0.05 0.03 0.15 0.19 0 0.14 0 0 0 0 0 0 777.34 13.99 0 112.98 0 0.49 18 642 107 0.25 12 1 34 2 2504 "Y" 0 10 3 30 32.1 1 0 1 2.87299950817169 115.92 210.5
157 2 216.5 0 108.25 16 0.35 0 0 0 0.37 0 0 0.26 0 0 0 0 0 0 0 0 107 109.5 0 0 0 0.62 8 174 87 0.2 3 1 5 2 2655 "Y" 0 1 0 0 29 40 0 0 3.52577211624379 0 216.5
103 3 402.98 1 134.32 18 0.09 0 0.08 0.54 0 0.12 0 0 0.14 0 0 0 0 0 0 363.98 0 39 0 0 0 0.62 17 663 221 0.06 5 0 8 3 3860 "Y" 0 9 0 0 94.71 25 0 0 3.56047773930941 0 313
137 7 1070.94 1 152.99 16 0.24 0.04 0.19 0.07 0.11 0.06 0.06 0.2 0 0 0 0 0 0 0 0 550.94 520 0 0 0 0.65 17 690 98.57 0.05 11 2 29 3 262 "Y" 0 9 4 44.44 28.75 3 0 1 2.80214752448133 0 344
278 2 73 0 36.5 11 0.65 0 0 0 0 0 0 0 0 0 0 0 0 0.34 0 0 0 73 0 0 0 0.65 4 401 200.5 0.13 2 0 4 2 216 "Y" 0 0 0 0 133.66 10 0 0 4.00660564791409 0 0
198 5 285.69 1 57.13 11 0.69 0 0 0 0 0 0.14 0 0 0 0 0 0 0 0 0 137.73 147.96 0 0 0 0.48 15 693 138.6 0.21 2 0 12 2 1635 "Y" 0 8 1 12.5 57.75 37 0.19 0 3.91879998970717 0 0
103 1 79.96 0 79.96 11 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 79.96 0 0 0 0.58 11 553 553 0.31 1 0 4 1 699 "Y" 0 7 0 0 276.5 3 0 0 4.60517018598809 0 79.96
86 4 192.73 0 48.18 11 0.7 0 0 0 0 0 0.1 0 0 0 0 0 0.18 0 0 0 0 192.73 0 0 0 0.57 13 291 72.75 0.24 4 0 8 1 313 "Y" 0 3 2 66.67 48.5 10 0 1 3.99397158807531 19.99 65
339 1 29.99 0 29.99 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.99 0 0 0 0.53 2 436 436 0 1 0 1 1 723 "N" 0 0 0 0 43.6 36 0 0 4.60517018598809 0 0
